Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
KEN,1/1/2016,12/31/2016,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2016,2016,t,239.31,A,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2017,2017,t,166,A,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2018,2018,t,212,A,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2019,2019,t,314.6,A,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2020,2020,t,284.9,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2021,2021,t,501,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2022,2022,t,944,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2023,2023,t,1680,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,754,'01930.02,"Pyrethrum, dried flowers",5510,Production,2024,2024,t,1634,A,
KEN,1/1/1961,12/31/1961,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1961,1961,1000 An,0,A,
KEN,1/1/1962,12/31/1962,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1962,1962,1000 An,0,A,
KEN,1/1/1963,12/31/1963,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1963,1963,1000 An,0,A,
KEN,1/1/1964,12/31/1964,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1964,1964,1000 An,0,A,
KEN,1/1/1965,12/31/1965,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1965,1965,1000 An,0,A,
KEN,1/1/1966,12/31/1966,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1966,1966,1000 An,0,A,
KEN,1/1/1967,12/31/1967,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1967,1967,1000 An,0,A,
KEN,1/1/1968,12/31/1968,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1968,1968,1000 An,0,A,
KEN,1/1/1969,12/31/1969,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1969,1969,1000 An,5,E,
KEN,1/1/1970,12/31/1970,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1970,1970,1000 An,5,E,
KEN,1/1/1971,12/31/1971,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1971,1971,1000 An,6,E,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1972,1972,1000 An,6,E,
KEN,1/1/1973,12/31/1973,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1973,1973,1000 An,7,E,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1974,1974,1000 An,7,E,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1975,1975,1000 An,8,E,
KEN,1/1/1976,12/31/1976,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1976,1976,1000 An,8,E,
KEN,1/1/1977,12/31/1977,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1977,1977,1000 An,9,E,
KEN,1/1/1978,12/31/1978,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1978,1978,1000 An,9,E,
KEN,1/1/1979,12/31/1979,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1979,1979,1000 An,10,E,
KEN,1/1/1980,12/31/1980,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1980,1980,1000 An,25,E,
KEN,1/1/1981,12/31/1981,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1981,1981,1000 An,40,E,
KEN,1/1/1982,12/31/1982,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1982,1982,1000 An,60,E,
KEN,1/1/1983,12/31/1983,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1983,1983,1000 An,80,E,
KEN,1/1/1984,12/31/1984,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1984,1984,1000 An,100,E,
KEN,1/1/1985,12/31/1985,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1985,1985,1000 An,120,E,
KEN,1/1/1986,12/31/1986,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1986,1986,1000 An,140,E,
KEN,1/1/1987,12/31/1987,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1987,1987,1000 An,160,E,
KEN,1/1/1988,12/31/1988,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1988,1988,1000 An,180,E,
KEN,1/1/1989,12/31/1989,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1989,1989,1000 An,200,E,
KEN,1/1/1990,12/31/1990,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1990,1990,1000 An,214,A,
KEN,1/1/1991,12/31/1991,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1991,1991,1000 An,249,A,
KEN,1/1/1992,12/31/1992,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1992,1992,1000 An,270,E,
KEN,1/1/1993,12/31/1993,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1993,1993,1000 An,301,A,
KEN,1/1/1994,12/31/1994,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1994,1994,1000 An,274,A,
KEN,1/1/1995,12/31/1995,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1995,1995,1000 An,314,A,
KEN,1/1/1996,12/31/1996,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1996,1996,1000 An,425,A,
KEN,1/1/1997,12/31/1997,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1997,1997,1000 An,358,A,
KEN,1/1/1998,12/31/1998,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1998,1998,1000 An,339,A,
KEN,1/1/1999,12/31/1999,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,1999,1999,1000 An,398,A,
KEN,1/1/2000,12/31/2000,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2000,2000,1000 An,423,A,
KEN,1/1/2001,12/31/2001,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2001,2001,1000 An,404,A,
KEN,1/1/2002,12/31/2002,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2002,2002,1000 An,476,A,
KEN,1/1/2003,12/31/2003,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2003,2003,1000 An,514,A,
KEN,1/1/2004,12/31/2004,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2004,2004,1000 An,445,A,
KEN,1/1/2005,12/31/2005,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2005,2005,1000 An,472,A,
KEN,1/1/2006,12/31/2006,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2006,2006,1000 An,548,A,
KEN,1/1/2007,12/31/2007,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2007,2007,1000 An,447,A,
KEN,1/1/2008,12/31/2008,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2008,2008,1000 An,454,A,
KEN,1/1/2009,12/31/2009,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2009,2009,1000 An,483,A,
KEN,1/1/2010,12/31/2010,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2010,2010,1000 An,534,A,
KEN,1/1/2011,12/31/2011,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2011,2011,1000 An,787,A,
KEN,1/1/2012,12/31/2012,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2012,2012,1000 An,782,A,
KEN,1/1/2013,12/31/2013,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2013,2013,1000 An,872,A,
KEN,1/1/2014,12/31/2014,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2014,2014,1000 An,875,A,
KEN,1/1/2015,12/31/2015,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2015,2015,1000 An,961,A,
KEN,1/1/2016,12/31/2016,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2016,2016,1000 An,825,A,
KEN,1/1/2017,12/31/2017,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2017,2017,1000 An,828,A,
KEN,1/1/2018,12/31/2018,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2018,2018,1000 An,763,A,
KEN,1/1/2019,12/31/2019,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2019,2019,1000 An,729,A,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2020,2020,1000 An,725,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2021,2021,1000 An,687,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2022,2022,1000 An,677,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2023,2023,1000 An,780,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,1140,'02191,Rabbits and hares,5112,Stocks,2024,2024,1000 An,780,A,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,270,'01443,Rape or colza seed,5312,Area harvested,2020,2020,ha,,M,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,270,'01443,Rape or colza seed,5312,Area harvested,2021,2021,ha,4236,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,270,'01443,Rape or colza seed,5312,Area harvested,2022,2022,ha,4381,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,270,'01443,Rape or colza seed,5312,Area harvested,2023,2023,ha,4509,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,270,'01443,Rape or colza seed,5312,Area harvested,2024,2024,ha,4313,A,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,270,'01443,Rape or colza seed,5412,Yield,2021,2021,kg/ha,3406.8,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,270,'01443,Rape or colza seed,5412,Yield,2022,2022,kg/ha,3331.2,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,270,'01443,Rape or colza seed,5412,Yield,2023,2023,kg/ha,3238.6,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,270,'01443,Rape or colza seed,5412,Yield,2024,2024,kg/ha,3335.3,A,
KEN,1/1/2020,12/31/2020,114,'404,Kenya,270,'01443,Rape or colza seed,5510,Production,2020,2020,t,,M,
KEN,1/1/2021,12/31/2021,114,'404,Kenya,270,'01443,Rape or colza seed,5510,Production,2021,2021,t,14431,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,270,'01443,Rape or colza seed,5510,Production,2022,2022,t,14594,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,270,'01443,Rape or colza seed,5510,Production,2023,2023,t,14603,A,
KEN,1/1/2024,12/31/2024,114,'404,Kenya,270,'01443,Rape or colza seed,5510,Production,2024,2024,t,14385,A,
KEN,1/1/1961,12/31/1961,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1961,1961,t,36000,A,
KEN,1/1/1962,12/31/1962,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1962,1962,t,36000,A,
KEN,1/1/1963,12/31/1963,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1963,1963,t,41000,A,
KEN,1/1/1964,12/31/1964,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1964,1964,t,38000,A,
KEN,1/1/1965,12/31/1965,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1965,1965,t,31615,A,
KEN,1/1/1966,12/31/1966,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1966,1966,t,39553,A,
KEN,1/1/1967,12/31/1967,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1967,1967,t,65674,A,
KEN,1/1/1968,12/31/1968,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1968,1968,t,88524,A,
KEN,1/1/1969,12/31/1969,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1969,1969,t,125060,A,
KEN,1/1/1970,12/31/1970,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1970,1970,t,136039,A,
KEN,1/1/1971,12/31/1971,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1971,1971,t,134862,A,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1972,1972,t,100852,A,
KEN,1/1/1973,12/31/1973,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1973,1973,t,149927,A,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1974,1974,t,178596,A,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1975,1975,t,173653,A,
KEN,1/1/1976,12/31/1976,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1976,1976,t,181925,A,
KEN,1/1/1977,12/31/1977,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1977,1977,t,196964,A,
KEN,1/1/1978,12/31/1978,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1978,1978,t,258184,A,
KEN,1/1/1979,12/31/1979,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1979,1979,t,321738,A,
KEN,1/1/1980,12/31/1980,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1980,1980,t,436238,A,
KEN,1/1/1981,12/31/1981,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1981,1981,t,400522,A,
KEN,1/1/1982,12/31/1982,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1982,1982,t,334803,A,
KEN,1/1/1983,12/31/1983,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1983,1983,t,354705,A,
KEN,1/1/1984,12/31/1984,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1984,1984,t,404472,A,
KEN,1/1/1985,12/31/1985,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1985,1985,t,375978,A,
KEN,1/1/1986,12/31/1986,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1986,1986,t,401848,A,
KEN,1/1/1987,12/31/1987,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1987,1987,t,423913,A,
KEN,1/1/1988,12/31/1988,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1988,1988,t,448804,A,
KEN,1/1/1989,12/31/1989,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1989,1989,t,480674,A,
KEN,1/1/1990,12/31/1990,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1990,1990,t,471739,A,
KEN,1/1/1991,12/31/1991,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1991,1991,t,472043,A,
KEN,1/1/1992,12/31/1992,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1992,1992,t,404120,A,
KEN,1/1/1993,12/31/1993,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1993,1993,t,385000,A,
KEN,1/1/1994,12/31/1994,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1994,1994,t,303080,A,
KEN,1/1/1995,12/31/1995,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1995,1995,t,384000,A,
KEN,1/1/1996,12/31/1996,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1996,1996,t,389000,A,
KEN,1/1/1997,12/31/1997,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1997,1997,t,401000,A,
KEN,1/1/1998,12/31/1998,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1998,1998,t,449000,A,
KEN,1/1/1999,12/31/1999,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,1999,1999,t,470790,A,
KEN,1/1/2000,12/31/2000,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2000,2000,t,401980,A,
KEN,1/1/2001,12/31/2001,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2001,2001,t,377440,A,
KEN,1/1/2002,12/31/2002,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2002,2002,t,494249,A,
KEN,1/1/2003,12/31/2003,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2003,2003,t,448490,A,
KEN,1/1/2004,12/31/2004,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2004,2004,t,516800,A,
KEN,1/1/2005,12/31/2005,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2005,2005,t,488100,A,
KEN,1/1/2006,12/31/2006,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2006,2006,t,517000,X,Unofficial figure
KEN,1/1/2007,12/31/2007,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2007,2007,t,520404,X,Unofficial figure
KEN,1/1/2008,12/31/2008,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2008,2008,t,511900,A,
KEN,1/1/2009,12/31/2009,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2009,2009,t,547999,A,
KEN,1/1/2010,12/31/2010,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2010,2010,t,523652,A,
KEN,1/1/2011,12/31/2011,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2011,2011,t,588300,X,Unofficial figure
KEN,1/1/2012,12/31/2012,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2012,2012,t,539400,X,Unofficial figure
KEN,1/1/2013,12/31/2013,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2013,2013,t,600179,X,Unofficial figure
KEN,1/1/2014,12/31/2014,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2014,2014,t,592668,X,Unofficial figure
KEN,1/1/2015,12/31/2015,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2015,2015,t,635674,X,Unofficial figure
KEN,1/1/2016,12/31/2016,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2016,2016,t,639741,X,Unofficial figure
KEN,1/1/2017,12/31/2017,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2017,2017,t,473000,X,Unofficial figure
KEN,1/1/2018,12/31/2018,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2018,2018,t,491097,X,Unofficial figure
KEN,1/1/2019,12/31/2019,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2019,2019,t,440935,X,Unofficial figure
KEN,1/1/2020,12/31/2020,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2020,2020,t,603788,X,Unofficial figure
KEN,1/1/2021,12/31/2021,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2021,2021,t,700241,A,
KEN,1/1/2022,12/31/2022,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2022,2022,t,796554,A,
KEN,1/1/2023,12/31/2023,114,'404,Kenya,162,'2351f,Raw cane or beet sugar (centrifugal only),5510,Production,2023,2023,t,472773,A,
KEN,1/1/1961,12/31/1961,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1961,1961,kg/An,21,E,
KEN,1/1/1962,12/31/1962,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1962,1962,kg/An,22,E,
KEN,1/1/1963,12/31/1963,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1963,1963,kg/An,22,E,
KEN,1/1/1964,12/31/1964,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1964,1964,kg/An,22,E,
KEN,1/1/1965,12/31/1965,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1965,1965,kg/An,23,E,
KEN,1/1/1966,12/31/1966,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1966,1966,kg/An,24,E,
KEN,1/1/1967,12/31/1967,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1967,1967,kg/An,23,E,
KEN,1/1/1968,12/31/1968,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1968,1968,kg/An,25,E,
KEN,1/1/1969,12/31/1969,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1969,1969,kg/An,23,E,
KEN,1/1/1970,12/31/1970,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1970,1970,kg/An,23,E,
KEN,1/1/1971,12/31/1971,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1971,1971,kg/An,23,E,
KEN,1/1/1972,12/31/1972,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1972,1972,kg/An,24,E,
KEN,1/1/1973,12/31/1973,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1973,1973,kg/An,23,E,
KEN,1/1/1974,12/31/1974,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1974,1974,kg/An,20,E,
KEN,1/1/1975,12/31/1975,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1975,1975,kg/An,22,E,
KEN,1/1/1976,12/31/1976,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1976,1976,kg/An,23,E,
KEN,1/1/1977,12/31/1977,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1977,1977,kg/An,23,E,
KEN,1/1/1978,12/31/1978,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1978,1978,kg/An,22,E,
KEN,1/1/1979,12/31/1979,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1979,1979,kg/An,21,E,
KEN,1/1/1980,12/31/1980,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1980,1980,kg/An,20,E,
KEN,1/1/1981,12/31/1981,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1981,1981,kg/An,21,E,
KEN,1/1/1982,12/31/1982,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1982,1982,kg/An,21,E,
KEN,1/1/1983,12/31/1983,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1983,1983,kg/An,19,E,
KEN,1/1/1984,12/31/1984,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1984,1984,kg/An,19,E,
KEN,1/1/1985,12/31/1985,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1985,1985,kg/An,19,E,
KEN,1/1/1986,12/31/1986,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1986,1986,kg/An,20,E,
KEN,1/1/1987,12/31/1987,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1987,1987,kg/An,21,E,
KEN,1/1/1988,12/31/1988,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1988,1988,kg/An,22,E,
KEN,1/1/1989,12/31/1989,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1989,1989,kg/An,21,E,
KEN,1/1/1990,12/31/1990,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1990,1990,kg/An,19,E,
KEN,1/1/1991,12/31/1991,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1991,1991,kg/An,22,E,
KEN,1/1/1992,12/31/1992,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1992,1992,kg/An,23,E,
KEN,1/1/1993,12/31/1993,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1993,1993,kg/An,22,E,
KEN,1/1/1994,12/31/1994,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1994,1994,kg/An,21,E,
KEN,1/1/1995,12/31/1995,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1995,1995,kg/An,19,E,
KEN,1/1/1996,12/31/1996,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1996,1996,kg/An,21,E,
KEN,1/1/1997,12/31/1997,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1997,1997,kg/An,21,E,
KEN,1/1/1998,12/31/1998,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1998,1998,kg/An,18,E,
KEN,1/1/1999,12/31/1999,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,1999,1999,kg/An,18,E,
KEN,1/1/2000,12/31/2000,114,'404,Kenya,919,'02951.01,Raw hides and skins of cattle,5417,Yield/Carcass Weight,2000,2000,kg/An,14,E,
